user_id,age_group,device_type,input_mode,task_type,error_count,task_completion_time_sec,user_satisfaction_score,needs_assistance_flag
8744,45-60,Smartwatch,Touch,Transfer Money,4,6,6,1
8745,30-45,Smartwatch,Voice,Check Balance,2,52,3,0
8746,60+,Smartphone,Voice,Make Payment,2,26,7,0
8747,45-60,Smartwatch,Voice,Check Balance,2,17,1,0
8748,30-45,Smartwatch,Voice,Check Balance,3,93,4,1
8749,18-30,Smartphone,Voice,Transfer Money,4,116,9,1
8750,18-30,Smartphone,Haptic,Check Balance,4,47,6,1
8751,45-60,Smartphone,Touch,Make Payment,3,79,2,1
8752,45-60,Smartwatch,Haptic,Make Payment,4,116,6,1
8753,60+,Smartphone,Voice,Make Payment,2,78,9,1
8754,60+,Smartwatch,Touch,Check Balance,2,53,1,0
8755,45-60,Feature Phone,Touch,Check Balance,2,112,5,1
8756,30-45,Feature Phone,Voice,Make Payment,4,41,8,1
8757,60+,Smartphone,Touch,Check Balance,1,93,7,1
8758,45-60,Smartwatch,Haptic,Transfer Money,0,112,2,1
8759,60+,Smartwatch,Haptic,Transfer Money,1,39,8,0
8760,45-60,Smartwatch,Haptic,Transfer Money,3,23,9,1
8761,18-30,Smartphone,Haptic,Transfer Money,1,32,8,0
8762,45-60,Smartwatch,Touch,Make Payment,1,110,6,1
8763,18-30,Smartwatch,Haptic,Check Balance,3,116,9,1
8764,60+,Smartwatch,Touch,Transfer Money,1,61,8,1
8765,45-60,Feature Phone,Voice,Make Payment,0,119,4,1
8766,60+,Smartwatch,Haptic,Transfer Money,4,65,6,1
8767,18-30,Feature Phone,Voice,Check Balance,3,47,5,1
8768,45-60,Smartwatch,Haptic,Transfer Money,1,116,9,1
8769,60+,Smartwatch,Voice,Transfer Money,2,64,4,1
8770,18-30,Smartwatch,Voice,Transfer Money,2,14,1,0
8771,60+,Feature Phone,Voice,Transfer Money,3,83,9,1
8772,30-45,Smartwatch,Voice,Check Balance,2,100,9,1
8773,18-30,Smartphone,Voice,Make Payment,0,71,7,1
8774,18-30,Smartwatch,Touch,Transfer Money,1,28,5,0
8775,18-30,Feature Phone,Touch,Make Payment,0,78,7,1
8776,45-60,Feature Phone,Haptic,Check Balance,0,48,9,0
8777,45-60,Smartphone,Touch,Check Balance,4,34,3,1
8778,45-60,Smartphone,Voice,Transfer Money,1,109,5,1
8779,30-45,Smartphone,Touch,Make Payment,3,119,3,1
8780,30-45,Feature Phone,Touch,Transfer Money,2,101,8,1
8781,18-30,Smartwatch,Voice,Check Balance,4,49,1,1
8782,30-45,Smartwatch,Touch,Transfer Money,0,93,4,1
8783,60+,Smartphone,Voice,Transfer Money,2,107,7,1
8784,18-30,Smartphone,Touch,Make Payment,1,64,9,1
8785,18-30,Smartwatch,Voice,Check Balance,0,57,2,0
8786,60+,Smartphone,Haptic,Transfer Money,0,107,9,1
8787,18-30,Smartwatch,Touch,Transfer Money,1,29,6,0
8788,30-45,Smartwatch,Haptic,Transfer Money,3,106,7,1
8789,45-60,Smartwatch,Voice,Make Payment,4,80,4,1
8790,60+,Smartwatch,Voice,Check Balance,1,8,5,0
8791,30-45,Feature Phone,Haptic,Transfer Money,2,96,1,1
8792,60+,Smartwatch,Voice,Transfer Money,2,88,4,1
8793,60+,Smartphone,Voice,Transfer Money,0,78,8,1
8794,18-30,Smartphone,Voice,Check Balance,4,35,6,1
8795,18-30,Smartphone,Voice,Make Payment,3,23,7,1
8796,30-45,Smartphone,Voice,Make Payment,3,6,1,1
8797,60+,Feature Phone,Voice,Transfer Money,2,8,7,0
8798,18-30,Smartwatch,Voice,Transfer Money,3,83,6,1
8799,18-30,Smartwatch,Voice,Make Payment,2,42,4,0
8800,60+,Smartphone,Haptic,Make Payment,4,37,2,1
8801,30-45,Smartphone,Touch,Make Payment,0,22,2,0
8802,30-45,Smartphone,Voice,Transfer Money,2,108,7,1
8803,60+,Smartwatch,Haptic,Transfer Money,4,36,3,1
8804,30-45,Feature Phone,Voice,Make Payment,2,100,2,1
8805,18-30,Feature Phone,Touch,Make Payment,1,81,3,1
8806,60+,Feature Phone,Voice,Check Balance,2,119,2,1
8807,18-30,Feature Phone,Haptic,Transfer Money,4,84,3,1
8808,45-60,Smartphone,Haptic,Check Balance,3,37,5,1
8809,45-60,Smartwatch,Touch,Make Payment,2,38,5,0
8810,30-45,Smartphone,Voice,Transfer Money,0,55,7,0
8811,45-60,Feature Phone,Haptic,Transfer Money,4,67,3,1
8812,18-30,Smartphone,Touch,Check Balance,3,82,3,1
8813,45-60,Feature Phone,Touch,Check Balance,4,51,7,1
8814,18-30,Smartwatch,Voice,Check Balance,2,70,6,1
8815,30-45,Feature Phone,Haptic,Check Balance,1,17,6,0
8816,30-45,Smartphone,Voice,Transfer Money,1,56,4,0
8817,18-30,Smartwatch,Voice,Make Payment,0,97,4,1
8818,45-60,Feature Phone,Voice,Make Payment,0,56,2,0
8819,30-45,Feature Phone,Haptic,Make Payment,3,47,6,1
8820,60+,Smartwatch,Touch,Check Balance,1,110,3,1
8821,30-45,Smartphone,Voice,Make Payment,2,102,6,1
8822,45-60,Smartwatch,Voice,Check Balance,4,65,3,1
8823,60+,Smartphone,Haptic,Check Balance,4,85,3,1
8824,45-60,Feature Phone,Voice,Make Payment,1,7,1,0
8825,18-30,Feature Phone,Touch,Make Payment,1,98,5,1
8826,60+,Smartwatch,Voice,Make Payment,4,72,2,1
8827,45-60,Feature Phone,Touch,Transfer Money,3,99,2,1
8828,60+,Smartwatch,Voice,Check Balance,4,63,9,1
8829,45-60,Feature Phone,Voice,Transfer Money,0,58,2,0
8830,60+,Feature Phone,Voice,Make Payment,2,73,2,1
8831,45-60,Smartphone,Touch,Transfer Money,1,6,6,0
8832,18-30,Smartwatch,Voice,Transfer Money,1,72,1,1
8833,60+,Smartwatch,Voice,Make Payment,3,48,8,1
8834,60+,Feature Phone,Voice,Make Payment,0,42,1,0
8835,60+,Smartphone,Touch,Check Balance,4,64,9,1
8836,60+,Smartphone,Voice,Check Balance,0,31,4,0
8837,18-30,Smartwatch,Haptic,Transfer Money,0,95,3,1
8838,60+,Smartwatch,Touch,Make Payment,3,19,7,1
8839,30-45,Feature Phone,Haptic,Check Balance,3,43,8,1
8840,18-30,Smartwatch,Voice,Check Balance,4,42,5,1
8841,30-45,Feature Phone,Touch,Transfer Money,4,58,3,1
8842,60+,Smartphone,Touch,Transfer Money,2,67,4,1
8843,45-60,Smartwatch,Voice,Transfer Money,0,62,6,1
8844,30-45,Smartphone,Haptic,Make Payment,4,66,5,1
8845,60+,Smartphone,Touch,Check Balance,3,82,4,1
8846,30-45,Feature Phone,Touch,Check Balance,2,22,3,0
8847,60+,Smartphone,Touch,Check Balance,2,33,6,0
8848,60+,Feature Phone,Touch,Transfer Money,3,75,7,1
8849,60+,Feature Phone,Touch,Make Payment,4,61,2,1
8850,45-60,Smartphone,Voice,Transfer Money,3,106,6,1
8851,30-45,Smartphone,Touch,Transfer Money,4,28,3,1
8852,18-30,Feature Phone,Haptic,Make Payment,3,42,8,1
8853,18-30,Feature Phone,Touch,Make Payment,3,10,2,1
8854,18-30,Smartphone,Voice,Transfer Money,1,24,5,0
8855,18-30,Feature Phone,Voice,Make Payment,4,46,8,1
8856,60+,Feature Phone,Haptic,Transfer Money,0,104,9,1
8857,30-45,Smartwatch,Touch,Check Balance,1,78,7,1
8858,30-45,Smartwatch,Haptic,Make Payment,1,26,9,0
8859,45-60,Smartwatch,Haptic,Check Balance,1,37,9,0
8860,30-45,Smartwatch,Haptic,Make Payment,1,91,8,1
8861,30-45,Smartwatch,Haptic,Transfer Money,0,50,7,0
8862,30-45,Feature Phone,Touch,Transfer Money,1,118,6,1
8863,45-60,Feature Phone,Voice,Transfer Money,0,58,3,0
8864,18-30,Smartwatch,Voice,Transfer Money,0,109,8,1
8865,30-45,Smartphone,Touch,Transfer Money,1,46,3,0
8866,45-60,Smartwatch,Haptic,Transfer Money,2,55,9,0
8867,45-60,Smartphone,Touch,Make Payment,0,72,9,1
8868,60+,Feature Phone,Haptic,Make Payment,1,89,9,1
8869,45-60,Smartphone,Haptic,Check Balance,3,60,4,1
8870,18-30,Feature Phone,Touch,Make Payment,3,81,9,1
8871,30-45,Smartphone,Touch,Make Payment,4,46,2,1
8872,45-60,Feature Phone,Haptic,Check Balance,0,17,1,0
8873,18-30,Feature Phone,Haptic,Check Balance,0,58,8,0
8874,45-60,Smartwatch,Haptic,Transfer Money,3,16,6,1
8875,45-60,Feature Phone,Haptic,Check Balance,0,92,9,1
8876,45-60,Smartwatch,Touch,Check Balance,0,39,9,0
8877,45-60,Smartwatch,Voice,Make Payment,3,87,3,1
8878,45-60,Smartwatch,Voice,Transfer Money,1,13,2,0
8879,18-30,Smartphone,Haptic,Check Balance,3,17,7,1
8880,30-45,Smartphone,Voice,Transfer Money,2,26,5,0
8881,30-45,Feature Phone,Voice,Transfer Money,3,44,6,1
8882,30-45,Smartwatch,Voice,Check Balance,3,40,5,1
8883,30-45,Smartwatch,Voice,Check Balance,1,96,4,1
8884,18-30,Feature Phone,Voice,Check Balance,3,45,1,1
8885,60+,Smartwatch,Voice,Check Balance,3,11,4,1
8886,60+,Feature Phone,Haptic,Transfer Money,1,98,3,1
8887,18-30,Smartwatch,Haptic,Make Payment,3,99,3,1
8888,18-30,Smartphone,Haptic,Transfer Money,1,59,5,0
8889,45-60,Feature Phone,Touch,Transfer Money,2,79,1,1
8890,45-60,Feature Phone,Voice,Transfer Money,1,98,6,1
8891,45-60,Smartphone,Voice,Check Balance,0,83,2,1
8892,30-45,Feature Phone,Touch,Check Balance,0,17,1,0
8893,45-60,Smartphone,Voice,Make Payment,1,103,8,1
8894,60+,Smartwatch,Haptic,Make Payment,3,103,3,1
8895,30-45,Smartphone,Haptic,Make Payment,4,24,6,1
8896,45-60,Smartphone,Touch,Transfer Money,4,111,2,1
8897,30-45,Feature Phone,Haptic,Make Payment,2,62,5,1
8898,60+,Smartwatch,Touch,Transfer Money,2,27,9,0
8899,45-60,Smartphone,Haptic,Check Balance,4,57,7,1
8900,60+,Smartwatch,Voice,Transfer Money,4,41,4,1
8901,60+,Smartphone,Haptic,Check Balance,1,24,3,0
8902,60+,Feature Phone,Touch,Check Balance,4,23,9,1
8903,45-60,Smartphone,Voice,Make Payment,0,112,4,1
8904,18-30,Smartphone,Touch,Check Balance,2,22,5,0
8905,45-60,Smartwatch,Voice,Make Payment,2,72,6,1
8906,60+,Smartphone,Voice,Make Payment,0,65,5,1
8907,45-60,Feature Phone,Haptic,Make Payment,2,76,9,1
8908,60+,Feature Phone,Haptic,Transfer Money,4,50,1,1
8909,18-30,Smartphone,Voice,Make Payment,2,98,6,1
8910,30-45,Smartphone,Haptic,Make Payment,0,52,4,0
8911,18-30,Smartwatch,Haptic,Check Balance,2,24,4,0
8912,18-30,Smartwatch,Touch,Transfer Money,4,76,3,1
8913,30-45,Feature Phone,Haptic,Make Payment,1,73,5,1
8914,45-60,Smartwatch,Voice,Make Payment,4,109,8,1
8915,30-45,Smartphone,Haptic,Make Payment,2,38,4,0
8916,45-60,Feature Phone,Voice,Check Balance,3,108,7,1
8917,45-60,Smartwatch,Voice,Check Balance,2,11,8,0
8918,60+,Feature Phone,Touch,Check Balance,2,54,5,0
8919,60+,Smartphone,Voice,Make Payment,0,57,1,0
8920,30-45,Smartwatch,Voice,Make Payment,3,90,8,1
8921,18-30,Smartphone,Touch,Make Payment,0,77,3,1
8922,30-45,Smartphone,Voice,Make Payment,0,15,4,0
8923,45-60,Feature Phone,Touch,Make Payment,4,80,7,1
8924,60+,Feature Phone,Voice,Check Balance,1,12,9,0
8925,30-45,Feature Phone,Haptic,Make Payment,2,36,4,0
8926,30-45,Smartwatch,Touch,Transfer Money,3,67,4,1
8927,60+,Smartwatch,Touch,Make Payment,2,59,6,0
8928,60+,Feature Phone,Voice,Check Balance,0,63,9,1
8929,60+,Smartwatch,Touch,Make Payment,1,67,4,1
8930,45-60,Smartwatch,Voice,Transfer Money,0,21,8,0
8931,60+,Feature Phone,Touch,Make Payment,2,30,3,0
8932,18-30,Smartphone,Touch,Transfer Money,4,55,2,1
8933,30-45,Smartwatch,Haptic,Transfer Money,2,37,4,0
8934,60+,Smartwatch,Voice,Check Balance,0,30,4,0
8935,60+,Smartphone,Haptic,Transfer Money,3,26,7,1
8936,45-60,Smartphone,Touch,Make Payment,3,71,7,1
8937,45-60,Smartphone,Voice,Transfer Money,3,99,9,1
8938,30-45,Feature Phone,Haptic,Make Payment,3,82,2,1
8939,18-30,Smartphone,Touch,Make Payment,3,86,4,1
8940,30-45,Feature Phone,Haptic,Make Payment,1,102,3,1
8941,60+,Smartphone,Touch,Make Payment,1,108,3,1
8942,18-30,Smartphone,Touch,Check Balance,4,67,7,1
8943,18-30,Feature Phone,Voice,Make Payment,3,21,6,1
8944,18-30,Feature Phone,Voice,Check Balance,0,45,3,0
8945,18-30,Smartphone,Voice,Transfer Money,0,80,8,1
8946,30-45,Smartphone,Touch,Make Payment,2,43,8,0
8947,45-60,Smartphone,Haptic,Transfer Money,3,37,7,1
8948,45-60,Smartwatch,Voice,Check Balance,0,36,9,0
8949,60+,Smartphone,Voice,Make Payment,4,25,3,1
8950,45-60,Feature Phone,Voice,Make Payment,0,57,5,0
8951,45-60,Smartwatch,Voice,Check Balance,4,68,6,1
8952,45-60,Feature Phone,Touch,Transfer Money,3,82,9,1
8953,45-60,Smartwatch,Haptic,Check Balance,2,70,4,1
8954,60+,Smartwatch,Touch,Transfer Money,2,53,5,0
8955,30-45,Feature Phone,Touch,Transfer Money,1,75,9,1
8956,18-30,Smartwatch,Touch,Transfer Money,3,83,4,1
8957,45-60,Feature Phone,Voice,Make Payment,0,35,2,0
8958,30-45,Smartphone,Haptic,Check Balance,2,96,9,1
8959,45-60,Smartwatch,Touch,Make Payment,4,45,3,1
8960,45-60,Feature Phone,Touch,Check Balance,4,76,6,1
8961,18-30,Smartwatch,Touch,Transfer Money,0,75,9,1
8962,18-30,Feature Phone,Voice,Make Payment,0,40,3,0
8963,18-30,Smartphone,Voice,Make Payment,3,78,8,1
8964,45-60,Smartphone,Touch,Make Payment,0,43,9,0
8965,45-60,Smartwatch,Voice,Transfer Money,0,115,3,1
8966,45-60,Smartwatch,Haptic,Check Balance,0,98,3,1
8967,18-30,Feature Phone,Voice,Transfer Money,2,113,4,1
8968,60+,Feature Phone,Touch,Make Payment,3,108,1,1
8969,30-45,Smartwatch,Haptic,Make Payment,0,45,2,0
8970,60+,Feature Phone,Voice,Transfer Money,0,45,1,0
8971,45-60,Feature Phone,Touch,Make Payment,4,9,3,1
8972,45-60,Feature Phone,Haptic,Make Payment,2,89,6,1
8973,60+,Smartwatch,Haptic,Check Balance,0,10,8,0
8974,45-60,Smartphone,Haptic,Check Balance,2,66,5,1
8975,30-45,Smartphone,Voice,Check Balance,3,20,8,1
8976,45-60,Feature Phone,Haptic,Check Balance,3,84,6,1
8977,30-45,Smartwatch,Voice,Check Balance,1,92,1,1
8978,60+,Feature Phone,Touch,Check Balance,4,114,3,1
8979,60+,Smartphone,Voice,Make Payment,1,23,2,0
8980,45-60,Feature Phone,Voice,Make Payment,2,87,6,1
8981,30-45,Smartphone,Touch,Check Balance,4,116,8,1
8982,45-60,Smartwatch,Voice,Transfer Money,0,41,6,0
8983,18-30,Feature Phone,Voice,Check Balance,4,68,4,1
8984,18-30,Smartwatch,Touch,Make Payment,4,63,4,1
8985,18-30,Feature Phone,Haptic,Transfer Money,3,101,9,1
8986,18-30,Feature Phone,Touch,Transfer Money,1,73,1,1
8987,45-60,Feature Phone,Haptic,Transfer Money,3,77,2,1
8988,18-30,Feature Phone,Voice,Make Payment,3,89,4,1
8989,30-45,Feature Phone,Touch,Transfer Money,1,11,3,0
8990,60+,Smartwatch,Haptic,Make Payment,3,46,9,1
8991,60+,Smartwatch,Voice,Make Payment,4,29,5,1
8992,18-30,Smartphone,Voice,Check Balance,2,60,8,0
8993,18-30,Feature Phone,Voice,Make Payment,0,51,4,0
8994,18-30,Smartphone,Haptic,Transfer Money,0,89,4,1
8995,45-60,Smartwatch,Haptic,Make Payment,3,112,3,1
8996,60+,Smartphone,Haptic,Make Payment,1,81,9,1
8997,18-30,Smartwatch,Voice,Check Balance,4,54,2,1
8998,30-45,Feature Phone,Haptic,Check Balance,3,89,3,1
8999,18-30,Smartphone,Touch,Make Payment,4,78,3,1
9000,60+,Smartphone,Haptic,Make Payment,4,92,3,1
9001,18-30,Smartphone,Haptic,Make Payment,0,95,4,1
9002,60+,Smartphone,Voice,Check Balance,2,37,5,0
9003,18-30,Feature Phone,Touch,Check Balance,2,30,6,0
9004,30-45,Smartwatch,Touch,Transfer Money,1,104,5,1
9005,18-30,Smartwatch,Touch,Transfer Money,2,21,9,0
9006,30-45,Feature Phone,Haptic,Transfer Money,3,25,7,1
9007,30-45,Smartwatch,Voice,Transfer Money,0,113,7,1
9008,18-30,Smartphone,Haptic,Check Balance,0,6,7,0
9009,30-45,Feature Phone,Voice,Check Balance,4,83,7,1
9010,45-60,Smartwatch,Touch,Make Payment,3,48,2,1
9011,18-30,Feature Phone,Haptic,Transfer Money,3,70,8,1
9012,18-30,Feature Phone,Voice,Make Payment,4,75,1,1
9013,30-45,Smartwatch,Haptic,Make Payment,4,40,6,1
9014,30-45,Smartwatch,Voice,Check Balance,0,50,3,0
9015,18-30,Feature Phone,Touch,Make Payment,3,54,6,1
9016,45-60,Feature Phone,Haptic,Make Payment,2,111,6,1
9017,30-45,Smartwatch,Touch,Check Balance,2,100,8,1
9018,30-45,Feature Phone,Haptic,Check Balance,0,71,4,1
9019,60+,Smartwatch,Haptic,Check Balance,2,7,3,0
9020,45-60,Feature Phone,Voice,Check Balance,2,118,2,1
9021,45-60,Feature Phone,Voice,Transfer Money,3,37,6,1
9022,18-30,Feature Phone,Voice,Transfer Money,3,49,3,1
9023,45-60,Smartwatch,Touch,Transfer Money,1,29,4,0
9024,18-30,Smartphone,Touch,Make Payment,3,41,9,1
9025,60+,Smartwatch,Haptic,Transfer Money,1,40,7,0
9026,45-60,Feature Phone,Voice,Check Balance,3,39,1,1
9027,30-45,Smartphone,Touch,Transfer Money,4,23,4,1
9028,60+,Smartphone,Haptic,Check Balance,3,49,8,1
9029,18-30,Feature Phone,Touch,Transfer Money,1,116,4,1
9030,60+,Smartwatch,Haptic,Transfer Money,2,87,1,1
9031,18-30,Smartphone,Voice,Check Balance,3,101,2,1
9032,60+,Smartphone,Haptic,Check Balance,2,22,5,0
9033,18-30,Smartwatch,Haptic,Make Payment,2,31,6,0
9034,45-60,Smartwatch,Voice,Make Payment,3,98,1,1
9035,30-45,Smartphone,Voice,Make Payment,3,35,5,1
9036,18-30,Smartwatch,Haptic,Transfer Money,4,43,8,1
9037,60+,Smartphone,Touch,Transfer Money,1,71,8,1
9038,18-30,Feature Phone,Voice,Check Balance,3,26,2,1
9039,18-30,Smartwatch,Haptic,Check Balance,2,56,9,0
9040,18-30,Smartphone,Voice,Make Payment,2,14,2,0
9041,60+,Smartwatch,Voice,Check Balance,3,12,4,1
9042,30-45,Smartwatch,Touch,Transfer Money,1,38,4,0
9043,45-60,Smartphone,Voice,Check Balance,2,110,4,1
9044,30-45,Feature Phone,Haptic,Check Balance,4,57,7,1
9045,18-30,Smartphone,Haptic,Check Balance,2,22,8,0
9046,60+,Smartwatch,Voice,Check Balance,1,16,8,0
9047,30-45,Smartphone,Voice,Check Balance,0,114,4,1
9048,18-30,Smartwatch,Touch,Make Payment,4,68,4,1
9049,45-60,Smartphone,Touch,Make Payment,4,61,6,1
9050,45-60,Feature Phone,Touch,Transfer Money,0,100,9,1
9051,45-60,Feature Phone,Haptic,Make Payment,4,6,5,1
9052,18-30,Feature Phone,Touch,Check Balance,4,21,2,1
9053,60+,Feature Phone,Haptic,Make Payment,4,56,9,1
9054,30-45,Smartphone,Touch,Transfer Money,2,80,9,1
9055,45-60,Feature Phone,Haptic,Make Payment,2,75,1,1
9056,18-30,Smartphone,Voice,Transfer Money,3,83,9,1
9057,18-30,Smartwatch,Haptic,Transfer Money,3,6,7,1
9058,30-45,Smartwatch,Voice,Transfer Money,2,31,1,0
9059,45-60,Smartwatch,Haptic,Check Balance,4,30,2,1
9060,18-30,Feature Phone,Haptic,Transfer Money,1,29,2,0
9061,30-45,Feature Phone,Voice,Make Payment,0,16,8,0
9062,60+,Feature Phone,Haptic,Make Payment,3,21,1,1
9063,60+,Smartwatch,Haptic,Make Payment,4,69,3,1
9064,60+,Smartwatch,Touch,Transfer Money,3,99,1,1
9065,45-60,Smartwatch,Voice,Transfer Money,1,44,5,0
9066,30-45,Smartwatch,Voice,Check Balance,4,9,4,1
9067,30-45,Smartphone,Touch,Transfer Money,2,96,3,1
9068,18-30,Smartphone,Touch,Make Payment,1,32,8,0
9069,18-30,Feature Phone,Voice,Check Balance,3,76,7,1
9070,18-30,Feature Phone,Voice,Make Payment,4,56,4,1
9071,30-45,Smartwatch,Voice,Check Balance,4,18,1,1
9072,18-30,Smartphone,Touch,Transfer Money,0,10,7,0
9073,30-45,Smartphone,Touch,Check Balance,0,22,3,0
9074,30-45,Feature Phone,Haptic,Transfer Money,0,41,5,0
9075,60+,Smartphone,Touch,Transfer Money,2,78,8,1
9076,18-30,Feature Phone,Haptic,Make Payment,4,68,9,1
9077,60+,Smartwatch,Haptic,Transfer Money,4,115,7,1
9078,45-60,Smartwatch,Touch,Transfer Money,3,103,6,1
9079,45-60,Feature Phone,Touch,Transfer Money,2,39,5,0
9080,45-60,Smartwatch,Touch,Make Payment,0,21,5,0
9081,30-45,Smartwatch,Touch,Transfer Money,4,114,4,1
9082,30-45,Smartphone,Voice,Make Payment,0,95,7,1
9083,30-45,Smartphone,Touch,Check Balance,1,92,1,1
9084,18-30,Smartphone,Haptic,Make Payment,2,14,3,0
9085,60+,Smartphone,Haptic,Make Payment,0,55,6,0
9086,30-45,Smartphone,Voice,Transfer Money,2,116,1,1
9087,60+,Feature Phone,Voice,Make Payment,4,85,7,1
9088,60+,Feature Phone,Touch,Check Balance,1,56,2,0
9089,60+,Smartphone,Voice,Make Payment,3,113,7,1
9090,18-30,Smartwatch,Touch,Transfer Money,1,68,4,1
9091,18-30,Smartwatch,Touch,Check Balance,2,37,9,0
9092,45-60,Feature Phone,Voice,Transfer Money,1,101,5,1
9093,45-60,Feature Phone,Voice,Transfer Money,4,21,1,1
9094,60+,Feature Phone,Haptic,Make Payment,2,86,4,1
9095,45-60,Smartwatch,Voice,Transfer Money,2,53,4,0
9096,60+,Feature Phone,Voice,Check Balance,4,112,4,1
9097,18-30,Smartwatch,Voice,Check Balance,0,106,3,1
9098,18-30,Feature Phone,Haptic,Check Balance,3,11,3,1
9099,18-30,Smartwatch,Touch,Check Balance,1,117,5,1
9100,30-45,Feature Phone,Haptic,Make Payment,3,94,5,1
9101,60+,Feature Phone,Voice,Check Balance,3,116,2,1
9102,18-30,Smartwatch,Voice,Make Payment,4,69,9,1
9103,60+,Feature Phone,Voice,Transfer Money,0,66,3,1
9104,45-60,Smartphone,Touch,Transfer Money,3,79,4,1
9105,45-60,Smartwatch,Haptic,Make Payment,2,14,2,0
9106,18-30,Feature Phone,Haptic,Transfer Money,0,35,8,0
9107,60+,Smartwatch,Touch,Transfer Money,4,29,7,1
9108,18-30,Feature Phone,Haptic,Check Balance,3,61,3,1
9109,45-60,Smartphone,Touch,Transfer Money,4,69,5,1
9110,18-30,Feature Phone,Touch,Transfer Money,1,47,1,0
9111,60+,Feature Phone,Haptic,Make Payment,4,7,6,1
9112,45-60,Smartphone,Haptic,Check Balance,2,59,6,0
9113,30-45,Smartwatch,Touch,Transfer Money,4,52,5,1
9114,45-60,Feature Phone,Haptic,Transfer Money,0,69,9,1
9115,30-45,Feature Phone,Touch,Make Payment,1,75,4,1
9116,18-30,Smartphone,Haptic,Transfer Money,2,111,2,1
9117,18-30,Smartwatch,Haptic,Check Balance,1,117,7,1
9118,60+,Smartwatch,Haptic,Check Balance,2,119,5,1
9119,30-45,Smartphone,Haptic,Check Balance,1,64,7,1
9120,18-30,Smartphone,Haptic,Make Payment,3,18,7,1
9121,30-45,Feature Phone,Voice,Check Balance,4,91,7,1
9122,18-30,Smartphone,Voice,Check Balance,0,116,3,1
9123,45-60,Smartphone,Haptic,Check Balance,0,85,5,1
9124,18-30,Smartphone,Haptic,Check Balance,3,18,1,1
9125,60+,Smartwatch,Haptic,Check Balance,1,13,6,0
9126,45-60,Smartphone,Touch,Check Balance,4,89,4,1
9127,60+,Feature Phone,Voice,Make Payment,3,49,2,1
9128,45-60,Feature Phone,Touch,Check Balance,1,6,3,0
9129,30-45,Feature Phone,Voice,Transfer Money,4,36,3,1
9130,60+,Smartphone,Voice,Make Payment,1,12,1,0
9131,18-30,Smartwatch,Haptic,Transfer Money,0,40,7,0
9132,30-45,Smartphone,Haptic,Transfer Money,4,94,3,1
9133,18-30,Smartphone,Touch,Check Balance,0,41,7,0
9134,45-60,Feature Phone,Touch,Transfer Money,0,19,9,0
9135,45-60,Smartphone,Haptic,Transfer Money,4,38,6,1
9136,18-30,Smartwatch,Haptic,Transfer Money,3,25,8,1
9137,18-30,Feature Phone,Voice,Check Balance,1,91,1,1
9138,30-45,Smartwatch,Voice,Check Balance,4,13,8,1
9139,18-30,Smartwatch,Haptic,Check Balance,0,44,8,0
9140,60+,Smartwatch,Voice,Make Payment,1,30,3,0
9141,60+,Smartphone,Touch,Check Balance,4,111,6,1
9142,18-30,Smartphone,Voice,Check Balance,3,26,6,1
9143,60+,Smartphone,Haptic,Transfer Money,4,17,7,1
9144,18-30,Smartphone,Voice,Check Balance,4,29,3,1
9145,30-45,Feature Phone,Haptic,Transfer Money,2,75,1,1
9146,60+,Smartphone,Voice,Check Balance,1,119,9,1
9147,60+,Feature Phone,Touch,Check Balance,4,95,6,1
9148,18-30,Smartwatch,Touch,Check Balance,0,19,5,0
9149,60+,Feature Phone,Haptic,Check Balance,0,80,2,1
9150,45-60,Smartphone,Haptic,Check Balance,2,49,4,0
9151,30-45,Feature Phone,Haptic,Check Balance,0,101,5,1
9152,30-45,Smartphone,Voice,Check Balance,4,25,4,1
9153,60+,Smartphone,Voice,Transfer Money,1,93,4,1
9154,60+,Feature Phone,Voice,Make Payment,2,44,6,0
9155,45-60,Feature Phone,Touch,Make Payment,2,51,4,0
9156,45-60,Smartwatch,Haptic,Check Balance,3,90,9,1
9157,60+,Smartwatch,Voice,Make Payment,3,65,2,1
9158,60+,Smartwatch,Touch,Transfer Money,1,18,5,0
9159,45-60,Smartwatch,Haptic,Transfer Money,1,76,3,1
9160,18-30,Smartwatch,Touch,Transfer Money,2,92,8,1
9161,45-60,Feature Phone,Haptic,Make Payment,4,71,3,1
9162,18-30,Smartwatch,Voice,Make Payment,4,80,8,1
9163,30-45,Feature Phone,Touch,Make Payment,3,51,8,1
9164,30-45,Smartwatch,Touch,Check Balance,1,90,2,1
9165,45-60,Smartphone,Touch,Transfer Money,1,20,7,0
9166,18-30,Smartwatch,Haptic,Transfer Money,4,75,6,1
9167,45-60,Smartphone,Haptic,Check Balance,3,22,1,1
9168,45-60,Feature Phone,Touch,Make Payment,4,49,2,1
9169,18-30,Smartwatch,Haptic,Transfer Money,4,27,4,1
9170,45-60,Feature Phone,Touch,Make Payment,2,30,2,0
9171,30-45,Smartwatch,Voice,Check Balance,1,106,5,1
9172,60+,Feature Phone,Touch,Make Payment,2,70,3,1
9173,60+,Smartwatch,Touch,Check Balance,2,6,6,0
9174,45-60,Smartwatch,Haptic,Make Payment,4,26,9,1
9175,18-30,Smartphone,Haptic,Check Balance,3,119,7,1
9176,18-30,Feature Phone,Haptic,Transfer Money,4,42,5,1
